access_code_score,candidate_set,city_code_score,registry_id_score,row_id,split,variant
-0.10192441940307617,registry_id,0.0736432746052742,0.9617297053337097,c23-development:validation:registry_id:registry_official_register_identifier:validation-f0:validation-e0,historical_c23_public_development_diagnostic,R0
0.13568231463432312,registry_id,-0.013305078260600567,0.8110713362693787,c23-development:validation:registry_id:registry_official_register_identifier:validation-f1:validation-e1,historical_c23_public_development_diagnostic,R0
-0.1885417401790619,registry_id,-0.024478783831000328,1.1464691162109375,c23-development:validation:registry_id:registry_official_register_identifier:validation-f2:validation-e2,historical_c23_public_development_diagnostic,R0
0.02800549566745758,registry_id,-0.0686410516500473,0.9740841388702393,c23-development:validation:registry_id:registry_official_register_identifier:validation-f3:validation-e3,historical_c23_public_development_diagnostic,R0
0.06906682252883911,registry_id,0.055154070258140564,0.809227705001831,c23-development:validation:registry_id:registry_official_register_identifier:validation-f4:validation-e4,historical_c23_public_development_diagnostic,R0
0.08796512335538864,registry_id,0.1071806252002716,0.7383028268814087,c23-development:validation:registry_id:registry_official_register_identifier:validation-f5:validation-e5,historical_c23_public_development_diagnostic,R0
-0.18354979157447815,registry_id,-0.09546216577291489,1.2124605178833008,c23-development:validation:registry_id:registry_registration_database_number:validation-f0:validation-e1,historical_c23_public_development_diagnostic,R0
0.03334159031510353,registry_id,-0.10500196367502213,1.0051089525222778,c23-development:validation:registry_id:registry_registration_database_number:validation-f1:validation-e2,historical_c23_public_development_diagnostic,R0
-0.24075743556022644,registry_id,-0.16164763271808624,1.3358536958694458,c23-development:validation:registry_id:registry_registration_database_number:validation-f2:validation-e3,historical_c23_public_development_diagnostic,R0
-0.06273843348026276,registry_id,-0.22175748646259308,1.2179445028305054,c23-development:validation:registry_id:registry_registration_database_number:validation-f3:validation-e4,historical_c23_public_development_diagnostic,R0
-0.05477605387568474,registry_id,-0.04538341239094734,1.033608078956604,c23-development:validation:registry_id:registry_registration_database_number:validation-f4:validation-e5,historical_c23_public_development_diagnostic,R0
-0.05440088361501694,registry_id,-0.0738549456000328,1.061704397201538,c23-development:validation:registry_id:registry_registration_database_number:validation-f5:validation-e0,historical_c23_public_development_diagnostic,R0
-0.014420218765735626,registry_id,0.07329850643873215,0.8745703101158142,c23-development:validation:registry_id:registry_entry_serial:validation-f0:validation-e2,historical_c23_public_development_diagnostic,R0
0.15650534629821777,registry_id,0.10767508298158646,0.6692681312561035,c23-development:validation:registry_id:registry_entry_serial:validation-f1:validation-e3,historical_c23_public_development_diagnostic,R0
-0.0923081636428833,registry_id,0.11501889675855637,0.9107378721237183,c23-development:validation:registry_id:registry_entry_serial:validation-f2:validation-e4,historical_c23_public_development_diagnostic,R0
0.06633975356817245,registry_id,0.06158896163105965,0.8055198788642883,c23-development:validation:registry_id:registry_entry_serial:validation-f3:validation-e5,historical_c23_public_development_diagnostic,R0
0.060866743326187134,registry_id,0.1398874670267105,0.7326943874359131,c23-development:validation:registry_id:registry_entry_serial:validation-f4:validation-e0,historical_c23_public_development_diagnostic,R0
0.12541691958904266,registry_id,0.14913314580917358,0.6588985323905945,c23-development:validation:registry_id:registry_entry_serial:validation-f5:validation-e1,historical_c23_public_development_diagnostic,R0
-0.31247976422309875,registry_id,0.2010534703731537,1.044874906539917,c23-development:validation:registry_id:registry_records_office_id:validation-f0:validation-e3,historical_c23_public_development_diagnostic,R0
-0.022961309179663658,registry_id,0.14456263184547424,0.8118472695350647,c23-development:validation:registry_id:registry_records_office_id:validation-f1:validation-e4,historical_c23_public_development_diagnostic,R0
-0.4024580717086792,registry_id,0.2012576460838318,1.1346490383148193,c23-development:validation:registry_id:registry_records_office_id:validation-f2:validation-e5,historical_c23_public_development_diagnostic,R0
-0.21569383144378662,registry_id,0.09437372535467148,1.054768681526184,c23-development:validation:registry_id:registry_records_office_id:validation-f3:validation-e0,historical_c23_public_development_diagnostic,R0
-0.09702951461076736,registry_id,0.24047330021858215,0.7900047898292542,c23-development:validation:registry_id:registry_records_office_id:validation-f4:validation-e1,historical_c23_public_development_diagnostic,R0
-0.07115488499403,registry_id,0.20943202078342438,0.7951714396476746,c23-development:validation:registry_id:registry_records_office_id:validation-f5:validation-e2,historical_c23_public_development_diagnostic,R0
-0.06557806581258774,registry_id,0.0632137581706047,0.9358128905296326,c23-development:validation:registry_id:registry_recordkeeping_index:validation-f0:validation-e4,historical_c23_public_development_diagnostic,R0
0.22168469429016113,registry_id,0.029869047924876213,0.681894838809967,c23-development:validation:registry_id:registry_recordkeeping_index:validation-f1:validation-e5,historical_c23_public_development_diagnostic,R0
-0.037364661693573,registry_id,0.013762150891125202,0.9570510983467102,c23-development:validation:registry_id:registry_recordkeeping_index:validation-f2:validation-e0,historical_c23_public_development_diagnostic,R0
0.1045684963464737,registry_id,-0.07825876772403717,0.9071388244628906,c23-development:validation:registry_id:registry_recordkeeping_index:validation-f3:validation-e1,historical_c23_public_development_diagnostic,R0
0.019286813214421272,registry_id,0.11046425998210907,0.8036975264549255,c23-development:validation:registry_id:registry_recordkeeping_index:validation-f4:validation-e2,historical_c23_public_development_diagnostic,R0
0.05335136502981186,registry_id,0.10082937031984329,0.7792678475379944,c23-development:validation:registry_id:registry_recordkeeping_index:validation-f5:validation-e3,historical_c23_public_development_diagnostic,R0
-0.18036219477653503,registry_id,0.4609929621219635,0.6528177857398987,c23-development:validation:registry_id:registry_formal_filing_reference:validation-f0:validation-e5,historical_c23_public_development_diagnostic,R0
0.08665923774242401,registry_id,0.33965417742729187,0.5071351528167725,c23-development:validation:registry_id:registry_formal_filing_reference:validation-f1:validation-e0,historical_c23_public_development_diagnostic,R0
-0.20605289936065674,registry_id,0.42201218008995056,0.7174893021583557,c23-development:validation:registry_id:registry_formal_filing_reference:validation-f2:validation-e1,historical_c23_public_development_diagnostic,R0
